date,Apple,overlap,apple,aapl,apple store,apple watch,apple iphone,iphone,apple music,aapl stock price,aapl stock,apple pay,apple macbook,apple support,apple watch series 3,apple 4 watch,airpods,semiconductor,TSMC,apple factory,apple earnings,aapl earnings
2018-03-19,21.0,,21.0,15.0,39.0,18.0,10.0,24.0,23.0,39.0,21.0,20.0,37.0,69.0,5.0,1.0,5.0,65.0,27.0,13.0,0.0,0.0
2018-03-20,21.0,,21.0,16.0,33.0,17.0,10.0,23.0,18.0,36.0,27.0,22.0,37.0,78.0,7.0,1.0,4.0,65.0,17.0,13.0,1.0,0.0
2018-03-21,22.0,,22.0,12.0,32.0,16.0,10.0,23.0,23.0,41.0,20.0,21.0,36.0,65.0,8.0,0.0,5.0,83.0,14.0,21.0,3.0,0.0
2018-03-22,22.0,,22.0,16.0,35.0,17.0,9.0,22.0,18.0,37.0,23.0,24.0,35.0,50.0,9.0,1.0,5.0,78.0,22.0,27.0,0.0,6.0
2018-03-23,21.0,,21.0,18.0,36.0,16.0,9.0,22.0,20.0,46.0,23.0,23.0,30.0,69.0,6.0,1.0,5.0,40.0,10.0,8.0,0.0,0.0
2018-03-24,23.0,,23.0,5.0,42.0,19.0,10.0,26.0,27.0,0.0,6.0,22.0,34.0,69.0,9.0,1.0,5.0,28.0,6.0,12.0,0.0,2.0
2018-03-25,23.0,,23.0,4.0,39.0,20.0,10.0,26.0,28.0,3.0,5.0,23.0,36.0,55.0,8.0,1.0,5.0,27.0,3.0,30.0,0.0,2.0
2018-03-26,22.0,,22.0,18.0,38.0,17.0,10.0,23.0,22.0,37.0,20.0,24.0,41.0,58.0,8.0,1.0,4.0,77.0,15.0,13.0,1.0,2.0
2018-03-27,27.0,,27.0,17.0,49.0,18.0,11.0,23.0,23.0,52.0,30.0,23.0,36.0,70.0,6.0,2.0,4.0,65.0,12.0,27.0,2.0,2.0
2018-03-28,26.0,,26.0,18.0,40.0,19.0,11.0,24.0,23.0,41.0,32.0,22.0,40.0,68.0,8.0,2.0,5.0,67.0,20.0,19.0,2.0,4.0
2018-03-29,23.0,,23.0,18.0,36.0,18.0,10.0,23.0,23.0,34.0,28.0,25.0,41.0,65.0,8.0,1.0,4.0,63.0,21.0,20.0,0.0,0.0
2018-03-30,25.0,,25.0,7.0,44.0,19.0,10.0,25.0,29.0,11.0,7.0,27.0,40.0,71.0,8.0,2.0,5.0,33.0,14.0,24.0,0.0,0.0
2018-03-31,24.0,,24.0,4.0,40.0,21.0,10.0,25.0,27.0,9.0,3.0,25.0,39.0,59.0,8.0,1.0,5.0,30.0,6.0,25.0,0.0,0.0
2018-04-01,24.0,,24.0,3.0,39.0,19.0,10.0,25.0,26.0,0.0,3.0,20.0,41.0,48.0,6.0,2.0,5.0,34.0,9.0,19.0,1.0,0.0
2018-04-02,23.0,,23.0,18.0,41.0,19.0,11.0,24.0,23.0,31.0,28.0,26.0,42.0,74.0,9.0,1.0,4.0,57.0,18.0,12.0,0.0,0.0
2018-04-03,23.0,,23.0,17.0,36.0,18.0,11.0,22.0,24.0,41.0,25.0,21.0,33.0,84.0,7.0,1.0,4.0,62.0,12.0,21.0,2.0,2.0
2018-04-04,22.0,,22.0,14.0,37.0,18.0,9.0,22.0,24.0,27.0,27.0,31.0,34.0,69.0,7.0,1.0,4.0,81.0,29.0,26.0,1.0,0.0
2018-04-05,21.0,,21.0,14.0,36.0,18.0,8.0,22.0,24.0,45.0,20.0,28.0,34.0,54.0,9.0,1.0,4.0,75.0,17.0,22.0,0.0,2.0
2018-04-06,22.0,,22.0,14.0,37.0,16.0,9.0,22.0,22.0,39.0,23.0,26.0,40.0,68.0,8.0,1.0,5.0,60.0,8.0,28.0,0.0,0.0
2018-04-07,23.0,,23.0,4.0,43.0,20.0,10.0,26.0,26.0,9.0,4.0,26.0,29.0,60.0,7.0,1.0,5.0,32.0,11.0,12.0,3.0,0.0
2018-04-08,24.0,,24.0,2.0,36.0,22.0,10.0,24.0,23.0,0.0,1.0,26.0,32.0,52.0,8.0,1.0,5.0,35.0,11.0,42.0,0.0,0.0
2018-04-09,23.0,,23.0,13.0,40.0,21.0,9.0,22.0,25.0,32.0,20.0,22.0,34.0,74.0,8.0,2.0,5.0,57.0,19.0,10.0,0.0,0.0
2018-04-10,23.0,,23.0,14.0,33.0,18.0,10.0,22.0,19.0,22.0,17.0,20.0,35.0,64.0,8.0,1.0,4.0,60.0,10.0,24.0,2.0,0.0
2018-04-11,22.0,,22.0,15.0,35.0,18.0,9.0,22.0,23.0,22.0,21.0,26.0,35.0,64.0,7.0,1.0,4.0,67.0,15.0,3.0,2.0,4.0
2018-04-12,22.0,,22.0,12.0,33.0,18.0,10.0,21.0,24.0,27.0,23.0,26.0,33.0,64.0,8.0,2.0,5.0,70.0,25.0,30.0,0.0,2.0
2018-04-13,22.0,,22.0,13.0,36.0,16.0,10.0,22.0,28.0,28.0,20.0,22.0,29.0,67.0,7.0,1.0,5.0,57.0,23.0,17.0,0.0,4.0
2018-04-14,22.0,,22.0,5.0,37.0,21.0,10.0,24.0,25.0,11.0,1.0,25.0,34.0,56.0,9.0,1.0,5.0,32.0,17.0,22.0,2.0,0.0
2018-04-15,22.0,,22.0,2.0,38.0,21.0,11.0,25.0,22.0,0.0,3.0,25.0,36.0,59.0,9.0,1.0,4.0,40.0,14.0,45.0,1.0,0.0
2018-04-16,22.0,,22.0,12.0,36.0,19.0,9.0,23.0,22.0,24.0,13.0,21.0,38.0,54.0,8.0,2.0,5.0,85.0,7.0,23.0,3.0,2.0
2018-04-17,21.0,,21.0,16.0,36.0,18.0,9.0,22.0,23.0,26.0,20.0,25.0,30.0,67.0,7.0,1.0,5.0,70.0,14.0,21.0,1.0,4.0
2018-04-18,21.0,,21.0,16.0,35.0,18.0,9.0,21.0,22.0,27.0,18.0,23.0,30.0,72.0,8.0,1.0,5.0,83.0,30.0,32.0,6.0,6.0
2018-04-19,21.0,,21.0,16.0,33.0,16.0,9.0,21.0,19.0,17.0,24.0,24.0,28.0,74.0,7.0,1.0,5.0,74.0,22.0,27.0,5.0,2.0
2018-04-20,21.0,,21.0,21.0,38.0,16.0,9.0,21.0,24.0,36.0,28.0,21.0,30.0,71.0,7.0,1.0,5.0,93.0,46.0,19.0,8.0,8.0
2018-04-21,22.0,,22.0,7.0,36.0,19.0,10.0,24.0,28.0,14.0,8.0,18.0,36.0,66.0,5.0,1.0,5.0,39.0,20.0,28.0,3.0,0.0
2018-04-22,22.0,,22.0,4.0,36.0,21.0,11.0,24.0,26.0,3.0,3.0,22.0,42.0,47.0,10.0,2.0,5.0,28.0,14.0,34.0,1.0,0.0
2018-04-23,22.0,,22.0,17.0,36.0,17.0,10.0,21.0,21.0,24.0,24.0,16.0,31.0,76.0,8.0,2.0,5.0,67.0,36.0,13.0,4.0,18.0
2018-04-24,22.0,,22.0,16.0,36.0,20.0,10.0,21.0,20.0,24.0,24.0,19.0,35.0,67.0,8.0,2.0,5.0,87.0,33.0,8.0,6.0,6.0
2018-04-25,22.0,,22.0,17.0,32.0,18.0,9.0,21.0,20.0,24.0,26.0,22.0,35.0,59.0,8.0,1.0,5.0,66.0,29.0,10.0,5.0,8.0
2018-04-26,20.0,,20.0,15.0,32.0,18.0,9.0,21.0,23.0,49.0,26.0,26.0,28.0,76.0,8.0,2.0,4.0,61.0,17.0,19.0,8.0,19.0
2018-04-27,21.0,,21.0,18.0,32.0,17.0,9.0,21.0,26.0,31.0,29.0,22.0,36.0,59.0,9.0,1.0,5.0,55.0,31.0,20.0,7.0,22.0
2018-04-28,22.0,,22.0,5.0,36.0,21.0,9.0,24.0,25.0,17.0,5.0,26.0,38.0,74.0,8.0,2.0,4.0,32.0,17.0,9.0,4.0,4.0
2018-04-29,22.0,,22.0,3.0,36.0,20.0,11.0,25.0,27.0,0.0,1.0,21.0,29.0,53.0,8.0,2.0,5.0,36.0,11.0,25.0,4.0,2.0
2018-04-30,23.0,,23.0,17.0,39.0,20.0,10.0,22.0,25.0,38.0,30.0,23.0,38.0,58.0,8.0,2.0,5.0,60.0,8.0,19.0,22.0,27.0
2018-05-01,24.0,,24.0,60.0,37.0,21.0,10.0,23.0,24.0,50.0,70.0,21.0,37.0,81.0,8.0,1.0,5.0,66.0,23.0,28.0,92.0,54.0
2018-05-02,23.0,,23.0,50.0,36.0,20.0,9.0,22.0,21.0,51.0,56.0,20.0,32.0,81.0,10.0,2.0,5.0,58.0,17.0,13.0,20.0,13.0
2018-05-03,21.0,1.0,21.0,24.0,32.0,21.0,9.0,22.0,24.0,48.0,32.0,24.0,30.0,52.0,10.0,2.0,5.0,68.0,27.0,15.0,6.0,6.0
2018-05-04,22.0,1.0,22.0,32.0,34.0,21.0,9.0,22.0,24.0,54.0,39.0,21.0,26.0,69.0,9.0,2.0,5.0,69.0,34.0,23.0,4.0,12.0
2018-05-05,23.0,1.0,23.0,9.0,36.0,24.0,10.0,24.0,27.0,19.0,12.0,21.0,30.0,65.0,10.0,2.0,5.0,46.0,7.0,29.0,2.0,1.0
2018-05-06,23.0,1.0,23.0,6.0,36.0,24.0,10.0,24.0,23.0,4.0,4.0,18.0,29.0,58.0,11.0,2.0,5.0,45.0,8.0,26.0,1.0,0.0
2018-05-07,22.0,1.0,22.0,25.0,34.0,21.0,9.0,22.0,22.0,36.0,28.0,21.0,33.0,72.0,9.0,2.0,5.0,77.0,22.0,34.0,4.0,1.0
2018-05-08,21.0,1.0,21.0,23.0,34.0,22.0,9.0,22.0,23.0,38.0,32.0,21.0,27.0,56.0,9.0,1.0,5.0,68.0,8.0,24.0,0.0,3.0
2018-05-09,22.0,1.0,22.0,18.0,34.0,23.0,9.0,21.0,24.0,43.0,20.0,22.0,38.0,67.0,10.0,2.0,4.0,79.0,21.0,26.0,2.0,3.0
2018-05-10,22.0,1.0,22.0,22.0,34.0,23.0,9.0,22.0,21.0,58.0,32.0,22.0,34.0,66.0,11.0,2.0,5.0,66.0,15.0,31.0,3.0,7.0
2018-05-11,21.0,1.0,21.0,18.0,32.0,24.0,9.0,22.0,24.0,56.0,29.0,21.0,40.0,62.0,12.0,2.0,5.0,57.0,25.0,40.0,0.0,3.0
2018-05-12,22.0,1.0,22.0,5.0,37.0,27.0,9.0,24.0,25.0,5.0,5.0,19.0,35.0,60.0,13.0,2.0,5.0,33.0,17.0,33.0,0.0,1.0
2018-05-13,23.0,1.0,23.0,4.0,37.0,30.0,9.0,25.0,26.0,0.0,4.0,20.0,34.0,52.0,15.0,2.0,5.0,37.0,26.0,43.0,0.0,1.0
2018-05-14,22.0,1.0,22.0,16.0,37.0,24.0,10.0,22.0,24.0,40.0,22.0,20.0,36.0,69.0,13.0,2.0,5.0,61.0,27.0,21.0,2.0,2.0
2018-05-15,22.0,1.0,22.0,20.0,32.0,22.0,10.0,22.0,24.0,40.0,23.0,20.0,33.0,74.0,9.0,2.0,5.0,67.0,13.0,13.0,0.0,3.0
2018-05-16,21.0,1.0,21.0,16.0,32.0,20.0,8.0,22.0,25.0,24.0,20.0,20.0,35.0,57.0,8.0,2.0,5.0,59.0,22.0,18.0,2.0,0.0
2018-05-17,21.0,1.0,21.0,16.0,36.0,21.0,9.0,21.0,24.0,38.0,20.0,36.0,32.0,71.0,11.0,1.0,5.0,64.0,15.0,20.0,0.0,0.0
2018-05-18,21.0,1.0,21.0,13.0,34.0,19.0,9.0,22.0,22.0,32.0,21.0,27.0,33.0,68.0,8.0,2.0,5.0,63.0,15.0,31.0,0.0,0.0
2018-05-19,21.0,1.0,21.0,4.0,36.0,22.0,9.0,23.0,28.0,4.0,4.0,25.0,32.0,55.0,11.0,1.0,5.0,37.0,8.0,18.0,0.0,0.0
2018-05-20,22.0,1.0,22.0,3.0,34.0,22.0,10.0,25.0,25.0,5.0,2.0,24.0,30.0,63.0,12.0,2.0,5.0,32.0,17.0,19.0,0.0,0.0
2018-05-21,21.0,1.0,21.0,14.0,34.0,21.0,9.0,22.0,24.0,19.0,17.0,19.0,37.0,61.0,10.0,2.0,5.0,62.0,13.0,34.0,0.0,1.0
2018-05-22,21.0,1.0,21.0,13.0,33.0,20.0,9.0,21.0,23.0,45.0,20.0,20.0,36.0,62.0,10.0,2.0,5.0,71.0,12.0,8.0,0.0,0.0
2018-05-23,20.0,1.0,20.0,14.0,34.0,20.0,9.0,21.0,22.0,32.0,17.0,20.0,35.0,63.0,9.0,2.0,5.0,55.0,33.0,18.0,1.0,0.0
2018-05-24,21.0,1.0,21.0,15.0,32.0,20.0,9.0,22.0,25.0,14.0,20.0,22.0,30.0,72.0,10.0,2.0,5.0,74.0,18.0,27.0,1.0,0.0
2018-05-25,22.0,1.0,22.0,12.0,35.0,21.0,9.0,22.0,24.0,26.0,17.0,25.0,33.0,70.0,9.0,2.0,5.0,51.0,24.0,26.0,0.0,0.0
2018-05-26,22.0,1.0,22.0,3.0,38.0,22.0,10.0,24.0,25.0,4.0,3.0,22.0,36.0,64.0,11.0,2.0,5.0,33.0,5.0,27.0,0.0,1.0
2018-05-27,22.0,1.0,22.0,3.0,36.0,23.0,10.0,24.0,25.0,4.0,2.0,20.0,34.0,51.0,10.0,2.0,5.0,41.0,12.0,23.0,0.0,0.0
2018-05-28,22.0,1.0,22.0,3.0,35.0,20.0,10.0,22.0,21.0,2.0,2.0,19.0,35.0,59.0,9.0,2.0,5.0,55.0,8.0,28.0,0.0,0.0
2018-05-29,21.0,1.0,21.0,14.0,34.0,21.0,10.0,22.0,23.0,49.0,18.0,23.0,30.0,68.0,9.0,1.0,5.0,59.0,8.0,38.0,1.0,2.0
2018-05-30,21.0,1.0,21.0,12.0,36.0,22.0,10.0,22.0,24.0,30.0,16.0,22.0,33.0,72.0,10.0,1.0,5.0,66.0,28.0,24.0,1.0,0.0
2018-05-31,22.0,1.0,22.0,14.0,36.0,21.0,9.0,22.0,24.0,25.0,20.0,21.0,36.0,61.0,9.0,1.0,5.0,70.0,19.0,21.0,2.0,0.0
2018-06-01,22.0,1.0,22.0,15.0,34.0,20.0,9.0,22.0,30.0,24.0,19.0,19.0,28.0,71.0,10.0,2.0,5.0,63.0,19.0,27.0,1.0,0.0
2018-06-02,24.0,1.0,24.0,5.0,40.0,24.0,10.0,25.0,29.0,2.0,7.0,23.0,35.0,62.0,10.0,3.0,5.0,29.0,5.0,31.0,0.0,0.0
2018-06-03,23.0,1.0,23.0,4.0,36.0,23.0,10.0,26.0,26.0,0.0,2.0,21.0,39.0,62.0,10.0,3.0,5.0,38.0,4.0,27.0,0.0,2.0
2018-06-04,29.0,1.0,29.0,17.0,36.0,23.0,11.0,24.0,23.0,22.0,20.0,23.0,46.0,66.0,11.0,2.0,5.0,69.0,19.0,22.0,1.0,1.0
2018-06-05,26.0,1.0,26.0,20.0,34.0,24.0,11.0,23.0,24.0,52.0,25.0,23.0,44.0,72.0,9.0,3.0,5.0,82.0,22.0,24.0,0.0,1.0
2018-06-06,23.0,1.0,23.0,17.0,38.0,22.0,10.0,23.0,22.0,22.0,24.0,21.0,34.0,71.0,8.0,3.0,6.0,66.0,16.0,28.0,1.0,1.0
2018-06-07,23.0,1.0,23.0,13.0,36.0,23.0,10.0,22.0,24.0,29.0,19.0,23.0,36.0,67.0,12.0,3.0,5.0,60.0,7.0,22.0,1.0,0.0
2018-06-08,22.0,1.0,22.0,16.0,33.0,21.0,10.0,22.0,31.0,41.0,22.0,24.0,35.0,66.0,9.0,1.0,5.0,58.0,25.0,27.0,0.0,2.0
2018-06-09,23.0,1.0,23.0,4.0,40.0,25.0,10.0,24.0,28.0,7.0,6.0,22.0,40.0,62.0,11.0,2.0,5.0,41.0,7.0,11.0,1.0,0.0
2018-06-10,24.0,1.0,24.0,3.0,37.0,25.0,11.0,26.0,27.0,7.0,4.0,25.0,38.0,63.0,9.0,2.0,6.0,38.0,10.0,18.0,0.0,0.0
2018-06-11,22.0,1.0,22.0,13.0,38.0,23.0,10.0,23.0,24.0,24.0,16.0,20.0,30.0,70.0,11.0,3.0,6.0,51.0,15.0,30.0,0.0,0.0
2018-06-12,22.0,1.0,22.0,12.0,36.0,21.0,10.0,22.0,24.0,14.0,17.0,20.0,33.0,68.0,11.0,2.0,5.0,66.0,16.0,30.0,0.0,1.0
2018-06-13,22.0,1.0,22.0,13.0,37.0,22.0,9.0,22.0,24.0,40.0,16.0,21.0,37.0,68.0,11.0,2.0,5.0,54.0,15.0,11.0,0.0,3.0
2018-06-14,21.0,1.0,21.0,13.0,37.0,19.0,9.0,22.0,24.0,34.0,23.0,25.0,34.0,74.0,10.0,2.0,5.0,64.0,22.0,19.0,1.0,4.0
2018-06-15,22.0,1.0,22.0,12.0,37.0,21.0,10.0,22.0,32.0,20.0,13.0,23.0,34.0,63.0,10.0,3.0,5.0,53.0,20.0,24.0,0.0,1.0
2018-06-16,22.0,1.0,22.0,3.0,39.0,25.0,10.0,25.0,30.0,4.0,4.0,22.0,35.0,66.0,13.0,1.0,6.0,29.0,7.0,38.0,0.0,0.0
2018-06-17,22.0,1.0,22.0,2.0,36.0,24.0,10.0,25.0,29.0,4.0,3.0,22.0,36.0,57.0,11.0,3.0,6.0,23.0,10.0,35.0,0.0,0.0
2018-06-18,21.0,1.0,21.0,10.0,35.0,22.0,9.0,23.0,28.0,14.0,15.0,23.0,36.0,63.0,9.0,1.0,5.0,47.0,14.0,45.0,1.0,2.0
2018-06-19,21.0,1.0,21.0,15.0,35.0,21.0,9.0,22.0,24.0,48.0,22.0,35.0,33.0,79.0,10.0,2.0,5.0,59.0,13.0,19.0,2.0,0.0
2018-06-20,22.0,1.0,22.0,14.0,36.0,21.0,9.0,22.0,26.0,28.0,19.0,30.0,32.0,62.0,9.0,2.0,5.0,76.0,15.0,19.0,1.0,4.0
2018-06-21,21.0,1.0,21.0,12.0,34.0,20.0,9.0,21.0,22.0,18.0,18.0,28.0,30.0,63.0,9.0,2.0,5.0,55.0,12.0,27.0,2.0,0.0
2018-06-22,21.0,1.0,21.0,10.0,36.0,20.0,9.0,22.0,25.0,21.0,14.0,26.0,35.0,71.0,9.0,2.0,5.0,52.0,18.0,33.0,0.0,2.0
2018-06-23,21.0,1.0,21.0,4.0,38.0,21.0,10.0,24.0,27.0,13.0,5.0,27.0,35.0,67.0,9.0,2.0,6.0,41.0,8.0,23.0,0.0,0.0
2018-06-24,21.0,1.0,21.0,3.0,34.0,22.0,10.0,24.0,23.0,5.0,1.0,23.0,37.0,60.0,12.0,3.0,6.0,32.0,9.0,46.0,2.0,0.0
2018-06-25,21.0,1.0,21.0,14.0,35.0,20.0,10.0,22.0,23.0,38.0,20.0,20.0,37.0,72.0,9.0,2.0,6.0,63.0,22.0,24.0,3.0,3.0
2018-06-26,22.0,1.0,22.0,13.0,34.0,20.0,9.0,22.0,24.0,42.0,19.0,24.0,35.0,74.0,10.0,3.0,6.0,58.0,21.0,24.0,0.0,0.0
2018-06-27,22.0,1.0,22.0,10.0,35.0,18.0,9.0,21.0,23.0,30.0,13.0,21.0,31.0,61.0,9.0,2.0,6.0,57.0,22.0,24.0,0.0,0.0
2018-06-28,21.0,1.0,21.0,11.0,35.0,18.0,10.0,22.0,23.0,34.0,16.0,26.0,35.0,68.0,8.0,2.0,6.0,46.0,18.0,17.0,1.0,1.0
2018-06-29,22.0,1.0,22.0,11.0,34.0,19.0,10.0,23.0,44.0,34.0,18.0,25.0,34.0,68.0,10.0,2.0,6.0,57.0,20.0,38.0,1.0,2.0
2018-06-30,21.0,1.0,21.0,3.0,38.0,21.0,10.0,24.0,28.0,4.0,3.0,25.0,35.0,68.0,10.0,3.0,6.0,31.0,7.0,21.0,0.0,0.0
2018-07-01,22.0,1.0,22.0,2.0,37.0,21.0,9.0,24.0,29.0,0.0,3.0,23.0,37.0,55.0,9.0,2.0,5.0,28.0,7.0,27.0,0.0,0.0
2018-07-02,20.0,1.0,20.0,10.0,36.0,19.0,9.0,22.0,23.0,24.0,11.0,24.0,31.0,76.0,9.0,1.0,5.0,41.0,27.0,38.0,3.0,2.0
2018-07-03,22.0,1.0,22.0,11.0,33.0,19.0,10.0,22.0,21.0,24.0,14.0,24.0,37.0,73.0,7.0,3.0,6.0,67.0,20.0,8.0,2.0,3.0
2018-07-04,21.0,1.0,21.0,4.0,37.0,20.0,9.0,23.0,21.0,9.0,5.0,22.0,34.0,56.0,9.0,2.0,6.0,42.0,11.0,27.0,1.0,1.0
2018-07-05,21.0,1.0,21.0,10.0,37.0,17.0,10.0,23.0,23.0,24.0,11.0,27.0,34.0,63.0,8.0,2.0,5.0,57.0,25.0,22.0,0.0,0.0
2018-07-06,21.0,1.0,21.0,13.0,36.0,19.0,9.0,22.0,26.0,28.0,15.0,23.0,31.0,62.0,9.0,2.0,6.0,59.0,4.0,15.0,0.0,6.0
2018-07-07,21.0,1.0,21.0,3.0,38.0,20.0,10.0,24.0,28.0,9.0,3.0,21.0,37.0,65.0,10.0,2.0,6.0,26.0,11.0,27.0,0.0,0.0
2018-07-08,22.0,1.0,22.0,1.0,40.0,21.0,10.0,25.0,28.0,2.0,1.0,25.0,38.0,57.0,9.0,3.0,6.0,33.0,9.0,21.0,1.0,0.0
2018-07-09,23.0,1.0,23.0,14.0,39.0,19.0,10.0,23.0,26.0,26.0,19.0,22.0,33.0,82.0,8.0,2.0,6.0,56.0,20.0,20.0,4.0,2.0
2018-07-10,21.0,1.0,21.0,13.0,36.0,20.0,9.0,23.0,25.0,22.0,17.0,22.0,37.0,85.0,9.0,2.0,6.0,62.0,15.0,21.0,1.0,1.0
2018-07-11,22.0,1.0,22.0,12.0,38.0,19.0,9.0,22.0,22.0,31.0,17.0,21.0,39.0,76.0,9.0,3.0,6.0,54.0,17.0,29.0,0.0,0.0
2018-07-12,23.0,1.0,23.0,12.0,40.0,18.0,10.0,23.0,25.0,33.0,15.0,20.0,58.0,64.0,7.0,3.0,6.0,58.0,21.0,39.0,2.0,3.0
2018-07-13,23.0,1.0,23.0,11.0,42.0,21.0,10.0,24.0,27.0,25.0,13.0,27.0,68.0,70.0,9.0,2.0,6.0,47.0,17.0,23.0,3.0,6.0
2018-07-14,23.0,1.0,23.0,4.0,41.0,21.0,10.0,25.0,30.0,4.0,2.0,20.0,51.0,71.0,7.0,3.0,6.0,27.0,15.0,33.0,0.0,2.0
2018-07-15,22.0,1.0,22.0,2.0,38.0,22.0,10.0,24.0,28.0,5.0,3.0,24.0,47.0,58.0,11.0,3.0,6.0,42.0,4.0,29.0,0.0,1.0
2018-07-16,23.0,1.0,23.0,12.0,43.0,22.0,11.0,24.0,31.0,31.0,15.0,21.0,54.0,68.0,11.0,4.0,6.0,54.0,11.0,23.0,3.0,4.0
2018-07-17,23.0,1.0,23.0,12.0,40.0,21.0,11.0,24.0,25.0,20.0,17.0,24.0,45.0,73.0,9.0,3.0,6.0,59.0,26.0,38.0,3.0,4.0
2018-07-18,23.0,1.0,23.0,11.0,39.0,21.0,10.0,24.0,25.0,28.0,17.0,28.0,52.0,76.0,8.0,3.0,6.0,53.0,22.0,39.0,3.0,1.0
2018-07-19,22.0,1.0,22.0,12.0,36.0,20.0,9.0,23.0,24.0,32.0,16.0,25.0,41.0,68.0,8.0,3.0,6.0,52.0,38.0,27.0,1.0,4.0
2018-07-20,22.0,1.0,22.0,12.0,39.0,19.0,9.0,23.0,28.0,38.0,20.0,23.0,38.0,67.0,8.0,3.0,6.0,51.0,27.0,31.0,2.0,2.0
2018-07-21,22.0,1.0,22.0,4.0,41.0,21.0,9.0,25.0,28.0,0.0,2.0,23.0,42.0,60.0,8.0,3.0,7.0,26.0,10.0,40.0,1.0,0.0
2018-07-22,23.0,1.0,23.0,2.0,41.0,22.0,11.0,25.0,28.0,5.0,3.0,24.0,45.0,60.0,8.0,2.0,6.0,39.0,14.0,28.0,0.0,0.0
2018-07-23,22.0,1.0,22.0,10.0,43.0,20.0,10.0,23.0,25.0,25.0,16.0,23.0,40.0,71.0,8.0,3.0,6.0,54.0,16.0,21.0,5.0,9.0
2018-07-24,23.0,1.0,23.0,14.0,41.0,20.0,9.0,23.0,28.0,29.0,18.0,22.0,50.0,74.0,10.0,4.0,7.0,76.0,32.0,18.0,4.0,9.0
2018-07-25,22.0,1.0,22.0,15.0,38.0,20.0,10.0,22.0,29.0,34.0,22.0,22.0,45.0,74.0,9.0,2.0,6.0,73.0,16.0,32.0,9.0,8.0
2018-07-26,21.0,1.0,21.0,17.0,40.0,20.0,9.0,22.0,24.0,28.0,27.0,23.0,48.0,76.0,9.0,3.0,7.0,65.0,13.0,26.0,6.0,14.0
2018-07-27,22.0,1.0,22.0,18.0,42.0,20.0,9.0,23.0,25.0,42.0,29.0,26.0,37.0,77.0,9.0,2.0,6.0,59.0,25.0,28.0,12.0,12.0
2018-07-28,22.0,1.0,22.0,4.0,45.0,22.0,11.0,25.0,29.0,12.0,5.0,23.0,38.0,76.0,9.0,3.0,6.0,34.0,9.0,44.0,5.0,6.0
2018-07-29,24.0,1.0,24.0,3.0,43.0,23.0,10.0,26.0,30.0,7.0,3.0,22.0,40.0,54.0,10.0,3.0,6.0,27.0,3.0,27.0,4.0,3.0
2018-07-30,23.0,1.0,23.0,19.0,42.0,21.0,10.0,23.0,26.0,20.0,24.0,23.0,42.0,67.0,9.0,3.0,7.0,70.0,11.0,17.0,28.0,30.0
2018-07-31,23.0,1.0,23.0,56.0,38.0,20.0,10.0,23.0,22.0,56.0,69.0,24.0,40.0,73.0,9.0,3.0,6.0,61.0,14.0,18.0,100.0,99.0
2018-08-01,24.0,1.0,24.0,68.0,39.0,20.0,10.0,23.0,24.0,73.0,87.0,34.0,44.0,68.0,7.0,3.0,6.0,67.0,25.0,26.0,28.0,26.0
2018-08-02,26.0,1.0,26.0,59.0,39.0,20.0,10.0,23.0,25.0,79.0,73.0,29.0,44.0,68.0,9.0,4.0,6.0,67.0,16.0,26.0,11.0,7.0
2018-08-03,27.0,1.0,27.0,34.0,42.0,20.0,11.0,24.0,30.0,52.0,44.0,31.0,47.0,75.0,11.0,4.0,7.0,58.0,18.0,18.0,4.0,7.0
2018-08-04,25.0,1.0,25.0,8.0,42.0,23.0,11.0,25.0,27.0,11.0,9.0,22.0,38.0,53.0,9.0,3.0,6.0,32.0,17.0,11.0,3.0,1.0
2018-08-05,23.0,1.0,23.0,5.0,38.0,22.0,11.0,25.0,26.0,7.0,5.0,23.0,41.0,56.0,10.0,5.0,7.0,38.0,34.0,35.0,0.0,0.0
2018-08-06,23.0,1.0,23.0,21.0,40.0,21.0,11.0,24.0,25.0,44.0,26.0,22.0,46.0,66.0,8.0,4.0,6.0,59.0,100.0,30.0,2.0,2.0
2018-08-07,24.0,1.0,24.0,23.0,35.0,20.0,10.0,23.0,24.0,43.0,25.0,26.0,41.0,68.0,8.0,4.0,6.0,69.0,40.0,42.0,0.0,2.0
2018-08-08,23.0,1.0,23.0,18.0,38.0,21.0,9.0,23.0,23.0,36.0,26.0,23.0,42.0,64.0,9.0,3.0,7.0,80.0,27.0,35.0,2.0,0.0
2018-08-09,23.0,1.0,23.0,17.0,38.0,19.0,10.0,23.0,24.0,41.0,18.0,26.0,44.0,72.0,7.0,4.0,7.0,66.0,18.0,17.0,1.0,1.0
2018-08-10,23.0,1.0,23.0,14.0,37.0,21.0,10.0,23.0,29.0,16.0,17.0,27.0,38.0,70.0,8.0,3.0,7.0,58.0,30.0,32.0,3.0,0.0
2018-08-11,23.0,1.0,23.0,4.0,42.0,22.0,10.0,25.0,28.0,11.0,4.0,22.0,40.0,73.0,9.0,4.0,7.0,29.0,11.0,22.0,0.0,0.0
2018-08-12,24.0,,24.0,3.0,38.0,23.0,10.0,26.0,30.0,3.0,4.0,25.0,44.0,65.0,8.0,6.0,6.0,36.0,10.0,52.0,2.0,0.0
